X,Y,AccidentId,AccidentDateTime,AStreetNameAndSuffix,BStreetNameAndSuffix,FatalInjuries,MajorInjuries,ESRI_OID,Fatal_MajorInjuries,Involving,Nearest_Intersection,GlobalID
-121.875430842712845,37.249228257831398,549255,2014-09-24T05:47:00.000Z,ALMADEN FRONT RD,MESA DR,0,1,478,1,Pedestrian,88' north of ALMADEN FRONT RD & MESA DR,39aacd94-7fa6-4596-8160-dfaa81a2e310
-121.901198303005771,37.324205422914112,551553,2015-02-25T19:54:00.000Z,ROYAL AV,SAN CARLOS ST,0,1,479,1,Pedestrian,369' west of ROYAL AV & SAN CARLOS ST,a53eb30e-680a-456b-b1d8-fb7ef2ed337e
-121.829010739891089,37.272458363090863,549211,2014-09-28T21:30:00.000Z,MONTEREY RD,SKYWAY DR,0,1,480,1,Motorist,MONTEREY RD & SKYWAY DR,ea1594e0-2ad2-4c9d-b00b-bc9ef04ee3f9
-121.830833400327379,37.291094197416122,553608,2015-06-28T20:47:00.000Z,CARPENTIER WY,SENTER RD,0,1,481,1,Pedestrian,385' west of CARPENTIER WY & SENTER RD,d19c27e9-ab54-4815-bed1-24c5030a17e4
-121.94354584028379,37.337699860377285,549364,2015-03-13T18:22:00.000Z,MONROE ST,NEWHALL ST,1,1,482,2,Motorist,MONROE ST & NEWHALL ST,0f6f9db5-2010-407c-9c15-dc079253d636
-121.828819833354274,37.282848891325493,549393,2014-10-05T16:38:00.000Z,EL CAJON DR,MIRA LOMA WY,0,1,483,1,Pedestrian,380' west of EL CAJON DR & MIRA LOMA WY,bc1fb0d3-b4bf-42f0-bca0-e1cdc330f635
-121.98344557981342,37.273851569200069,546775,2014-04-19T05:09:00.000Z,MANITOBA DR,META DR,0,1,484,1,Motorist,MANITOBA DR & META DR,b695ee33-c9c7-4b77-ba24-41d67f956427
-121.890133217251517,37.350980076829622,549389,2015-03-20T07:16:00.000Z,JACKSON ST,NINTH ST,1,0,485,1,Bicyclist,JACKSON ST & NINTH ST,73e0caf7-73b4-47d3-a6c2-7a7b77ee0163
-121.848163813562948,37.290436823319418,549363,2015-03-19T21:19:00.000Z,LEWIS RD,MONTEREY HW,1,1,486,2,Pedestrian,LEWIS RD & MONTEREY HW,f0b09b0d-0a5d-487c-a171-62ee2bc11370
-121.908485734875413,37.344056373810631,553673,2015-07-08T12:17:00.000Z,SPRING ST,TAYLOR ST,0,1,487,1,Motorist,SPRING ST & TAYLOR ST,6292eb27-a476-4252-acf3-b5d7964c2180
-121.81871790431957,37.341324938277197,549330,2014-10-02T17:47:00.000Z,EVERWOOD CT,OCALA AV,0,1,488,1,Pedestrian,EVERWOOD CT & OCALA AV,4f167766-03ca-4362-abca-64f9a830e91e
-121.882026054009586,37.314982292417305,549379,2014-10-04T15:00:00.000Z,HUMBOLDT ST,LOCUST ST,0,1,489,1,Pedestrian,HUMBOLDT ST & LOCUST ST,3e7f4d00-919a-4bb7-944a-18085e7bf9d9
-121.859026224256596,37.338137963349958,553724,2015-07-13T01:27:00.000Z,MCLAUGHLIN AV,MELBOURNE BL,0,1,490,1,Motorist,MCLAUGHLIN AV & MELBOURNE BL,7588ef6a-5e7d-4053-9446-0bb17a73f683
-121.849940459961687,37.32891909874472,546879,2014-12-17T13:40:00.000Z,CARNELIAN DR,MCLAUGHLIN AV,1,0,491,1,Pedestrian,CARNELIAN DR & MCLAUGHLIN AV,4c05b408-5c18-461e-9014-e2e529828ccf
-121.924162100999752,37.341709642909819,546880,2014-12-07T17:06:00.000Z,ALAMEDA ,MCKENDRIE ST,1,0,492,1,Pedestrian,ALAMEDA  & MCKENDRIE ST,97c2cce3-3f61-4516-a0b6-c8d5f3fbb956
-121.779169973662547,37.236465782732004,546913,2014-04-27T22:33:00.000Z,LAS COLINAS DR,SAN IGNACIO AV,0,1,493,1,Pedestrian,556' north of LAS COLINAS DR & SAN IGNACIO AV,77c8e24d-a669-43c2-9759-37f2fb81868b
-121.916578377484342,37.258091670416491,553749,2015-07-14T23:43:00.000Z,CAMDEN AV,NELSON WY,0,1,494,1,Motorist,CAMDEN AV & NELSON WY,57bd02e0-8bc6-4894-bbb8-ab674f97ff7d
-121.873858856590715,37.313378013559088,551895,2015-03-18T21:26:00.000Z,COTTAGE GROVE AV,SANBORN AV,0,1,495,1,Motorist,COTTAGE GROVE AV & SANBORN AV,d795dff6-e49d-43db-937d-9172e28af710
-121.842070000163901,37.338833041399596,553754,2015-08-22T06:14:00.000Z,KING RD,MERCADO DW,1,0,496,1,Pedestrian,80' north of KING RD & MERCADO DW,55fb9978-5ff8-476e-8f2f-268c53ca2337
-121.834382135516364,37.348831761456026,551855,2015-03-16T13:45:00.000Z,CINDERELLA LN,JACKSON AV,0,1,497,1,Motorist,CINDERELLA LN & JACKSON AV,a67fc627-f467-4292-bfe8-bb22417b8b3c
-121.982921070900616,37.29967698801471,551957,2015-05-27T18:04:00.000Z,CLARENDON DR,SARATOGA AV,1,0,498,1,Motorist,CLARENDON DR & SARATOGA AV,4b82e119-11fe-4376-860b-0d2b32dfaed7
-121.763239021997677,37.222078533145719,551955,2015-06-08T06:47:00.000Z,CHELTENHAM WY,SANTA TERESA BL,1,0,499,1,Motorist,CHELTENHAM WY & SANTA TERESA BL,bac9d578-6c62-4774-98fd-16f1e04a5ad3
-121.825906176950056,37.322376181699006,551973,2015-03-25T01:29:00.000Z,KING RD,TULLY RD,0,1,500,1,Motorist,200' north of KING RD & TULLY RD,803ed9ee-1cf3-4ede-81e0-5d7e27550a51
-121.984960685902351,37.30859479816398,549507,2014-10-10T23:51:00.000Z,ROCKDALE DR,WILLIAMS RD,0,1,501,1,Motorist,ROCKDALE DR & WILLIAMS RD,70f2e518-dbd5-49dc-a41e-08afdb286686
-121.856841869102297,37.26599359253462,551909,2015-03-19T08:10:00.000Z,BRANHAM LN,NARVAEZ AV,0,1,502,1,Bicyclist,BRANHAM LN & NARVAEZ AV,547b7d2b-e1b7-4f59-b1dc-725039e2cdb1
-121.980065947372381,37.302852025216538,546952,2014-04-29T23:58:00.000Z,DOYLE RD,SARATOGA AV,0,1,503,1,Motorist,DOYLE RD & SARATOGA AV,ddb7c394-3538-4064-a000-5b537b6ffc2b
-121.84894861757364,37.351640867913503,546980,2014-05-01T19:20:00.000Z,MCCREERY AV,SAN ANTONIO ST,0,1,504,1,Bicyclist,70' south of MCCREERY AV & SAN ANTONIO ST,55c4f5c6-221b-43c5-9c1b-32260af2a6e0
-121.944863182150328,37.40922507865416,546996,2014-05-02T16:09:00.000Z,FIRST ST,TASMAN DR,1,1,505,2,Motorist,FIRST ST & TASMAN DR,bfbed696-58a7-455e-b2c4-7abcf38d1ed2
-121.88294398305672,37.366125427545569,551915,2015-03-19T21:12:00.000Z,BERRYESSA RD,COMMERCIAL ST,0,1,506,1,Pedestrian,668' east of BERRYESSA RD & COMMERCIAL ST,cca552cb-301e-4921-9e46-df3618c95992
-121.918232865371508,37.37325740663735,549550,2014-10-13T03:00:00.000Z,BROKAW RD,FIRST ST,0,1,507,1,Bicyclist,BROKAW RD & FIRST ST,56159459-e92a-4c0a-86f7-bf4533dbe755
-121.846736990432717,37.375822062048648,551854,2015-03-16T10:09:00.000Z,RAINFIELD DR,RAINVIEW DR,0,1,508,1,Motorist,51' west of RAINFIELD DR & RAINVIEW DR,75308671-cd95-4a6c-acdd-eac407fc1d5b
-121.922667221273457,37.243492723740566,553791,2015-04-09T12:53:00.000Z,LEIGH AV,LOS GATOS ALMADEN RD,1,0,509,1,Motorist,LEIGH AV & LOS GATOS ALMADEN RD,c95e7591-1988-45a0-a2d8-1d23aea8fc67
-121.850003589602977,37.355432703655502,549717,2014-10-24T18:17:00.000Z,ALUM ROCK AV,CHECKERS DR,0,1,510,1,Pedestrian,ALUM ROCK AV & CHECKERS DR,aa3c0a9e-8371-44ab-8601-98c4ef48feb0
-121.870107144535439,37.312573909620667,547049,2015-01-08T18:03:00.000Z,MONTEREY RD,SAN JOSE AV,1,0,511,1,Pedestrian,MONTEREY RD & SAN JOSE AV,cc4e1261-e552-4c1e-b4cb-b9076e70bbd1
-121.824424009311613,37.324480912022466,553895,2015-08-27T07:13:00.000Z,CLARICE DR,HURAN DR,1,0,512,1,Pedestrian,CLARICE DR & HURAN DR,ec4cedcb-44ef-4347-9347-682ac6c2e42d
-121.808453647998775,37.323860149364961,546953,2014-04-30T02:13:00.000Z,CAPITOL EX,QUIMBY RD,0,1,513,1,Motorist,CAPITOL EX & QUIMBY RD,13ce9618-8ae3-4670-a3a8-b878ba2dd318
-121.812355392687536,37.34336486832359,553839,2015-07-18T23:03:00.000Z,OCALA AV,RIDGEMONT DR,0,1,514,1,Pedestrian,320' west of OCALA AV & RIDGEMONT DR,e0c34ca8-505a-490e-a2f8-85dbc6fe635c
-121.830856615809921,37.355303351906102,553837,2015-07-18T20:06:00.000Z,CAPITOL AV,CAPITOL EX,0,1,515,1,Motorist,CAPITOL AV & CAPITOL EX,b462bed0-b5bb-4591-948f-8abb02ec418c
-121.779830900284551,37.232956907767374,554938,2015-09-29T12:55:00.000Z,GREAT OAKS BL,VIA DEL ORO ,0,1,516,1,Pedestrian,GREAT OAKS BL & VIA DEL ORO ,3c67db56-240b-499a-a115-8fa8ed07c1de
-121.823431653165358,37.280537809855169,549731,2014-10-15T06:52:00.000Z,SAN GREGORIO WY,SENTER RD,0,1,517,1,Pedestrian,SAN GREGORIO WY & SENTER RD,f9f7bfc8-ebe6-4021-af92-a241a828c566
-121.983849511193114,37.323119966298833,553968,2015-07-27T12:07:00.000Z,RICHFIELD DR,STEVENS CREEK BL,0,1,518,1,Motorist,226' west of RICHFIELD DR & STEVENS CREEK BL,976a6875-eb82-4971-ace2-3a373b44d4a9
-121.844369213272657,37.350751614764398,549756,2014-10-25T20:16:00.000Z,KAMMERER AV,SANDERS AV,0,1,519,1,Pedestrian,KAMMERER AV & SANDERS AV,d926c172-9548-4417-9229-0f7152540767
-121.879565680483907,37.275064154014466,554075,2015-09-07T02:33:00.000Z,ALMADEN EX,HILLSDALE AV,1,0,520,1,Motorist,ALMADEN EX & HILLSDALE AV,66cf2cc7-74eb-452a-ad62-03f6d8a0fd83
-121.892291297608594,37.368096219502668,554073,2015-09-13T05:45:00.000Z,OAKLAND RD,SERVICE ST,1,0,521,1,Motorist,75' south of OAKLAND RD & SERVICE ST,4bf147bf-d89c-432c-862d-f2aec003635b
-121.827019535393958,37.350838342361996,551951,2015-06-06T07:23:00.000Z,CAPITOL EX,STORY RD,1,0,522,1,Pedestrian,CAPITOL EX & STORY RD,e0a629a8-f552-4382-a34d-e870d698084d
-121.959801576936229,37.316072919733124,549718,2014-10-24T18:29:00.000Z,CYPRESS AV,MOORPARK AV,0,1,523,1,Motorist,CYPRESS AV & MOORPARK AV,09ee2ecc-621a-4e83-8a41-805d5b6e7cdc
-121.846014713485189,37.397782094678035,551956,2015-05-21T16:41:00.000Z,PIEDMONT RD,ROCKPORT AV,1,0,524,1,Motorist,PIEDMONT RD & ROCKPORT AV,984bd046-ec51-4023-b01c-016d5d98ea5c
-121.826826603451906,37.364539641668202,554018,2015-07-25T17:23:00.000Z,ROSE AV,WHITE RD,0,1,525,1,Motorist,ROSE AV & WHITE RD,7ff52eb9-78e6-4ed6-97d6-8d45d352aea2
-121.890593001149611,37.403317989513333,554074,2015-09-04T06:42:00.000Z,LUNDY AV,TRADE ZONE BL,1,0,526,1,Motorist,150' west of LUNDY AV & TRADE ZONE BL,ef468660-687f-4a2c-ba98-1fc975934f4c
-121.834596361681392,37.251174676975808,554160,2015-08-06T06:56:00.000Z,BLOSSOM HILL RD,WEST VALLEY FR,0,1,527,1,Bicyclist,BLOSSOM HILL RD & WEST VALLEY FR,070216bb-3e75-4cad-8fe6-eb65f08a326c
-121.880190971748675,37.316201352542045,554020,2015-07-25T17:42:00.000Z,ALMADEN AV,HUMBOLDT ST,0,1,528,1,Bicyclist,185' north of ALMADEN AV & HUMBOLDT ST,092c4b7a-f2ea-440b-8190-0cbe4e84c96d
-121.875592647909471,37.362719837877705,552241,2015-04-08T15:28:00.000Z,MABURY RD,TAYLOR ST,0,1,529,1,Motorist,MABURY RD & TAYLOR ST,64c84d96-fd0e-4c36-b931-9703346a3f68
-121.878494759103361,37.329625592025153,550033,2014-11-11T19:15:00.000Z,REED ST,SIXTH ST,0,1,530,1,Motorist,137' east of REED ST & SIXTH ST,2857eac8-69e7-4b25-a26b-891d66dc8936
-121.874168842908986,37.413932355728903,554189,2015-09-20T21:54:00.000Z,LANEVIEW DR,MORRILL AV,1,0,531,1,Bicyclist,295' north of LANEVIEW DR & MORRILL AV,e601ac8a-cf05-47d2-8154-75bd06329581
-121.876692114427826,37.262989583926526,554146,2015-08-05T00:12:00.000Z,ALMADEN EX,BRANHAM LN,0,1,532,1,Pedestrian,ALMADEN EX & BRANHAM LN,4ca914c1-5bd3-451f-b09f-1642b3be23c1
-121.82891956419104,37.320306949722799,554258,2015-08-10T20:13:00.000Z,ALVIN AV,TULLY RD,0,1,533,1,Motorist,160' west of ALVIN AV & TULLY RD,c215b3f5-73e7-4078-9366-d23476467410
-121.851474337055237,37.334198597573867,554326,2015-08-15T10:19:00.000Z,FELIPE AV,STORY RD,0,1,534,1,Bicyclist,290' west of FELIPE AV & STORY RD,5421c294-6707-4a06-86fc-06e8ed297254
-121.931327992184492,37.250549363701076,554315,2015-08-13T20:00:00.000Z,UNION (S) AV,WEST VALLEY FR,0,1,535,1,Motorist,UNION (S) AV & WEST VALLEY FR,88c4a7ca-3c12-4092-940e-415318884239
-121.991040305389589,37.3158487930531,554153,2015-09-23T15:23:00.000Z,MITTY WY,PARK MEADOW DR,1,0,536,1,Pedestrian,200' west of MITTY WY & PARK MEADOW DR,b0d86ee6-db95-431b-b734-f0110799961d
-121.888476535652842,37.33717795055481,555126,2015-10-11T01:20:00.000Z,SANTA CLARA ST,THIRD ST,0,1,537,1,Pedestrian,SANTA CLARA ST & THIRD ST,3e80002c-9591-48d9-a3b9-2fc1fa279d52
-121.871940732919953,37.3227244241709,555211,2015-10-17T01:53:00.000Z,KEYES ST,SEVENTH ST,0,1,538,1,Motorist,72' west of KEYES ST & SEVENTH ST,ea154544-86b9-4d97-b59e-1948d72a5bac
-121.900606356683923,37.382277661552557,552215,2015-04-06T21:29:00.000Z,BROKAW RD,RIDDER PARK DR,0,1,539,1,Motorist,355' east of BROKAW RD & RIDDER PARK DR,3edc7283-468b-42e2-ad17-eebd28eb2ddb
-121.875003364377022,37.317469497998744,554349,2015-10-11T00:42:00.000Z,FIRST ST,FLOYD ST,1,0,540,1,Motorist,67' south of FIRST ST & FLOYD ST,1016c8b5-826f-4ea8-acce-8c1bc7d8037b
-121.887106494109233,37.245818056402534,554392,2015-08-19T10:49:00.000Z,BLOSSOM HILL RD,KOOSER RD,0,1,541,1,Pedestrian,205' west of BLOSSOM HILL RD & KOOSER RD,e6019f85-db21-4f9d-8bf3-48d297435e12
-121.751162359384324,37.226438703775408,554457,2015-08-22T13:02:00.000Z,METCALF RD,MONTEREY RD,0,1,542,1,Motorist,51' north of METCALF RD & MONTEREY RD,3696f019-8813-48a5-bd80-1b812aac0181
-121.835301563238033,37.345199701912101,549987,2015-03-28T00:08:00.000Z,DIANA AV,STORY RD,1,0,543,1,Pedestrian,139' east of DIANA AV & STORY RD,a62095fb-875b-4739-aebc-7c3553c8c903
-121.825543114016938,37.363146762671555,554353,2015-10-13T07:05:00.000Z,FLORENCE AV,WHITE RD,1,0,544,1,Pedestrian,FLORENCE AV & WHITE RD,a0b323fa-077d-41b4-91f3-c0ebd9de0228
-121.79890270196347,37.257234427732818,552340,2015-04-15T18:45:00.000Z,BLOSSOM HILL RD,SOUTH VALLEY FR,0,1,545,1,Pedestrian,BLOSSOM HILL RD & SOUTH VALLEY FR,eed9b365-864a-4ed9-a6c2-c979c7ddee8f
-121.90856118487649,37.269982676767206,555149,2015-10-13T19:35:00.000Z,FOXWORTHY AV,GRIZILO DR,0,1,546,1,Motorist,FOXWORTHY AV & GRIZILO DR,ef3b2d39-de7d-4d7d-946a-ce9e42d67a36
-121.862796352329013,37.258402409578387,554282,2015-10-05T18:22:00.000Z,CHYNOWETH AV,PEARL AV,1,0,547,1,Motorist,CHYNOWETH AV & PEARL AV,18170dfe-1a64-4f85-842d-6283fa8caa18
-121.876477173629183,37.319136979367926,554240,2015-07-05T00:51:00.000Z,HUMBOLDT ST,SECOND ST,0,2,548,2,Motorist,60' south of HUMBOLDT ST & SECOND ST,eee35b65-b4b2-4203-a761-64246e39740a
-121.831161078622813,37.309627954227501,554355,2015-10-06T07:30:00.000Z,MCLAUGHLIN AV,QUAMME DR,1,0,549,1,Motorist,MCLAUGHLIN AV & QUAMME DR,fd5f284b-5139-4350-8993-a34cddf87c2b
-121.854731645045661,37.303575334903023,554443,2015-08-21T18:29:00.000Z,SEVENTH ST,TULLY RD,0,1,550,1,Motorist,SEVENTH ST & TULLY RD,d3664dcd-6137-411b-9408-b233e8158ce6
-121.932046428084277,37.327810497566425,552377,2015-04-18T13:49:00.000Z,BASCOM AV,NAGLEE AV,0,1,551,1,Pedestrian,150' east of BASCOM AV & NAGLEE AV,b5c988d5-f9cc-4833-9ad6-6270249c1d41
-121.872220832826869,37.371044220754207,552401,2015-04-20T10:38:00.000Z,COMMODORE DR,KING RD,0,1,552,1,Bicyclist,COMMODORE DR & KING RD,2d49dc8e-c9fc-41aa-a24d-02412147327b
-121.862280954667696,37.221650550084462,554423,2015-08-20T16:33:00.000Z,ALMADEN EX,CAMDEN AV,0,1,553,1,Bicyclist,240' west of ALMADEN EX & CAMDEN AV,bcc6c82c-77ae-46dd-9309-42d1caf24b4e
-121.849924334867353,37.406290398942055,555016,2015-10-04T12:50:00.000Z,INSPIRATION CT,PIEDMONT RD,1,0,554,1,Motorist,177' south of INSPIRATION CT & PIEDMONT RD,d7064c66-7db8-4865-951d-eeba0f5e3637
-121.902536559836861,37.321397418711726,552025,2015-03-24T21:47:00.000Z,AUZERAIS AV,HANNAH ST,0,1,555,1,Motorist,60' east of AUZERAIS AV & HANNAH ST,9219e822-e219-4b02-9401-7e03fc7df9d4
-121.91168475291903,37.279398439827041,552023,2015-03-24T19:29:00.000Z,MERIDIAN AV,MOROCCO DR,0,1,556,1,Motorist,110' north of MERIDIAN AV & MOROCCO DR,577929c7-38fb-48ff-abe4-ad563eeaa8b3
-121.977352740594839,37.310677868527122,554956,2015-09-29T22:22:00.000Z,SARATOGA AV,STRAWBERRY PARK DR,0,1,557,1,Motorist,SARATOGA AV & STRAWBERRY PARK DR,3ca63fe3-bab4-4774-bd32-6df869a700fc
-121.865349950776249,37.335635252874837,552048,2015-03-21T18:12:00.000Z,WOODBUROUGH DR,WOODPARK CT,0,1,558,1,Motorist,WOODBUROUGH DR & WOODPARK CT,8e783776-66c9-4658-95c3-f65c896f9343
-121.850532074752422,37.292733944538462,555013,2015-11-21T19:42:00.000Z,MONTECITO VISTA DR,MONTEREY RD,1,0,559,1,Bicyclist,MONTECITO VISTA DR & MONTEREY RD,b9e928a9-721a-4ccc-af3b-28606893a564
-121.890919597828628,37.359303906720676,549867,2014-11-24T12:28:00.000Z,HEDDING ST,OAKLAND RD,1,0,560,1,Motorist,70' south of HEDDING ST & OAKLAND RD,b50d0366-d37a-401a-866f-7fded650fc83
-121.825906176950056,37.322376181699006,555052,2015-10-03T20:18:00.000Z,KING RD,TULLY RD,0,1,561,1,Motorist,KING RD & TULLY RD,a58b6916-ed13-4535-9805-f4f1fd57b252
-121.795330183750579,37.320070514546607,555088,2015-10-10T15:05:00.000Z,STEVENS LN,WHITE RD,0,1,562,1,Motorist,STEVENS LN & WHITE RD,e711131f-3b95-4b99-9171-b2f50542fd82
-121.83110048084059,37.26598450304116,552210,2015-04-06T08:14:00.000Z,BRANHAM LN,SNELL AV,0,1,563,1,Bicyclist,BRANHAM LN & SNELL AV,20bdadbd-77b7-48d9-a0c0-c822670c3edf
-121.833838324567964,37.268907235468781,549852,2014-10-30T03:55:00.000Z,SKYWAY DR,SNELL AV,0,1,564,1,Motorist,350' north of SKYWAY DR & SNELL AV,6e7b05d7-855d-4d68-a80d-01bb62c1d877
-121.893294429564079,37.349480518776254,554166,2015-08-06T14:32:00.000Z,JACKSON ST,SIXTH ST,0,1,565,1,Bicyclist,100' west of JACKSON ST & SIXTH ST,5ca69f9a-c330-4b8c-96d4-91fdda35c986
-121.85667518118639,37.351135838122346,555054,2015-10-05T16:51:00.000Z,SHORTRIDGE AV,THIRTY FOURTH ST,0,1,566,1,Motorist,55' south of SHORTRIDGE AV & THIRTY FOURTH ST,95a39da0-b28c-44d3-9c33-ed1408e958a5
-121.799296502099608,37.253784513185387,549907,2015-04-07T15:20:00.000Z,MONTEREY RD,MONTEREY PLAZA DW,1,0,567,1,Motorist,MONTEREY RD & MONTEREY PLAZA DW,c67c4bf3-e70b-4448-bf5f-04ba6dee96bc
-121.805842487973592,37.265844276385359,552273,2015-04-10T09:49:00.000Z,DISCOVERY AV,GREY GHOST AV,0,1,568,1,Pedestrian,DISCOVERY AV & GREY GHOST AV,49fa7467-ebbc-45db-8de6-f6023c8732aa
-121.823798305361194,37.29880159685576,554428,2014-09-05T20:00:00.000Z,CAPITOL EX,TUERS RD,1,0,569,1,Bicyclist,981' west of CAPITOL EX & TUERS RD,9a793fc7-69bf-4cb7-8ee7-a432315862a8
-121.869653321807434,37.346114379102204,554347,2015-10-13T22:53:00.000Z,SANTA CLARA ST,TWENTY SECOND ST,3,1,570,4,Motorist,SANTA CLARA ST & TWENTY SECOND ST,474ba6d3-2600-4ee1-bfa0-de0a30b9a2b7
-122.027677183481202,37.311167006404617,552480,2015-04-26T18:42:00.000Z,BOLLINGER RD,WINDSOR ST,0,1,571,1,Bicyclist,BOLLINGER RD & WINDSOR ST,bac69d68-a8bb-4d1c-ac38-9ba5f3f68b2b
-121.783689671553731,37.260294867909018,554461,2015-08-22T18:40:00.000Z,HELLYER AV,SILVER CREEK VALLEY RD,0,1,572,1,Motorist,HELLYER AV & SILVER CREEK VALLEY RD,27b235db-435b-47fc-b60c-6417e875bb9a
-121.84104256398652,37.265999711767179,554484,2015-08-23T14:46:00.000Z,BRANHAM LN,KINGSPARK DR,0,1,573,1,Motorist,BRANHAM LN & KINGSPARK DR,c3b4cfb9-4f9d-4c07-afe6-7daabac94103
-121.82891956419104,37.320306949722799,554534,2015-08-27T13:05:00.000Z,ALVIN AV,TULLY RD,0,1,574,1,Bicyclist,140' south of ALVIN AV & TULLY RD,a4cb4470-709c-413b-b758-1aebe1cbdb3f
-121.847667014677072,37.30796346533473,550136,2014-11-16T17:33:00.000Z,SENTER RD,TULLY RD,0,1,575,1,Pedestrian,SENTER RD & TULLY RD,f7223ad0-4f0a-406d-9eb9-7613b9d7b9bc
-121.865451031727531,37.391286707780246,550154,2015-04-15T21:45:00.000Z,CAPITOL AV,SIERRA RD,2,0,576,2,Motorist,315' south of CAPITOL AV & SIERRA RD,b1c0504d-d8d2-4570-bfe7-512cd34b57d2
-121.928603850879711,37.343474456098008,550085,2014-11-09T18:55:00.000Z,ALAMEDA ,NEWHALL ST,0,1,577,1,Pedestrian,ALAMEDA  & NEWHALL ST,442ea4f2-f950-496a-b2d3-40231bf132d3
-121.836517454472002,37.279265911971194,554429,2015-10-21T05:48:00.000Z,CAPITOL EX,MONTEREY RD,1,0,578,1,Pedestrian,1059' east of CAPITOL EX & MONTEREY RD,7c83e618-bcdc-4d93-bf62-530e537a763a
-121.91570011570424,37.310702763847019,550169,2014-11-18T17:56:00.000Z,FRUITDALE AV,ST ELIZABETH DR,0,1,579,1,Motorist,FRUITDALE AV & ST ELIZABETH DR,13d263cf-1239-4425-91dd-044787b08a47
-121.833852968276844,37.363299742349831,550146,2014-11-17T14:05:00.000Z,ALUM ROCK AV,BIRCH LN,0,1,580,1,Motorist,110' east of ALUM ROCK AV & BIRCH LN,dac469a0-0ac0-432b-85c2-08f4e89f9f72
-121.912987934879595,37.236264688065567,552709,2015-05-05T10:17:00.000Z,BLOSSOM HILL RD,HARWOOD RD,0,1,581,1,Pedestrian,BLOSSOM HILL RD & HARWOOD RD,89afbcff-04f4-4367-8bdb-e0fa4be2b9b6
-121.784215394978361,37.235578818591939,554634,2015-08-31T21:07:00.000Z,SAN IGNACIO AV,VIA DEL ORO ,0,1,582,1,Motorist,655' north of SAN IGNACIO AV & VIA DEL ORO ,4a3b2218-77d7-47b7-a349-aa235c5be42f
-121.912941554983277,37.398107989939689,554632,2015-08-31T20:43:00.000Z,MONTAGUE EX,OTOOLE AV,0,1,583,1,Bicyclist,MONTAGUE EX & OTOOLE AV,578f6bf2-df47-4f21-bb9f-c8fe482e486b
-121.977154466568805,37.307227867001217,552579,2015-05-06T17:45:00.000Z,LARSON WY,WILL ROGERS DR,0,1,584,1,Motorist,LARSON WY & WILL ROGERS DR,eb66802f-20d3-4137-88a8-2b172732e84c
-121.861190976847368,37.303598901606918,554701,2015-09-07T17:37:00.000Z,CURTNER AV,MONTEREY RD,0,1,585,1,Bicyclist,CURTNER AV & MONTEREY RD,2bd0521e-96c2-4629-b0ef-882c89ebb4ae
-121.838700652779409,37.365781331975086,552699,2015-06-20T19:37:00.000Z,CAPITOL AV,MADDEN AV,1,1,586,2,Motorist,CAPITOL AV & MADDEN AV,1be0024e-cad0-4d2d-b1da-355e1e42e778
-121.859992266599917,37.224180028864161,554704,2015-09-07T23:05:00.000Z,MEADOWOOD DR,REDMOND AV,0,1,587,1,Pedestrian,155' north of MEADOWOOD DR & REDMOND AV,d4ec670f-88d8-43a0-b878-224615cd9550
-121.890144865823345,37.293452832036735,554764,2015-09-11T08:34:00.000Z,LINCOLN AV,MALONE RD,0,1,588,1,Motorist,LINCOLN AV & MALONE RD,a46151d9-0454-48ad-be89-51c778cda15d
-121.837576652101021,37.343659752105253,554909,2015-09-25T02:24:00.000Z,HOPKINS DR,STORY RD,0,1,589,1,Pedestrian,HOPKINS DR & STORY RD,e8a7846e-75b8-493f-b134-81c8e43c43c0
-121.809992529369126,37.263712203807785,558982,2016-04-06T08:59:00.000Z,ROEDER RD,WHIRLAWAY DR,0,1,590,1,Bicyclist,ROEDER RD & WHIRLAWAY DR,cd97661a-2fe1-4135-9ad8-81ddb411852e
-121.922559798431649,37.275905311847552,559066,2016-04-12T06:52:00.000Z,CURTNER AV,LEIGH AV,0,1,591,1,Motorist,80' south of CURTNER AV & LEIGH AV,07455b30-a608-4d13-afb5-e485ae08b177
-121.868898411889688,37.311357816445089,559132,2016-04-17T01:47:00.000Z,MONTEREY RD,PHELAN AV,0,1,592,1,Motorist,142' north of MONTEREY RD & PHELAN AV,e66a064b-ada8-4afc-8ea2-befe1be522f3
-121.923292678091144,37.310701770978739,559125,2016-04-16T21:59:00.000Z,FRUITDALE AV,LEIGH AV,0,1,593,1,Bicyclist,89' north of FRUITDALE AV & LEIGH AV,15de3e5f-be7f-4a5a-81f7-0552d826b34a
-121.872493653966018,37.295125435994834,559071,2016-04-12T13:49:00.000Z,CURTNER AV,GUADALUPE FR,0,1,594,1,Bicyclist,100' west of CURTNER AV & GUADALUPE FR,4c1717c2-5b39-4bcd-8c85-805af56191e5
-121.813661844215488,37.269189858962243,559687,2016-05-20T07:17:00.000Z,BRANHAM LANE EAST ,LYRIC LN,0,1,595,1,Bicyclist,BRANHAM LANE EAST  & LYRIC LN,e4ae09d0-c51c-4ee5-bf15-34324d00804e
-121.922566758878503,37.286743885424421,559662,2016-05-03T06:50:00.000Z,CAMPBELL AV,LEIGH AV,0,1,596,1,Motorist,CAMPBELL AV & LEIGH AV,c3cd5f53-d6b2-4df8-8aff-84ca0a2ce2d2
