Accident_Date,Accident_Time,LATITUDE,LONGITUDE,AStreet,BStreet,FatalInjuries,MajorInjuries,Involving,Nearest_Intersection,SPD,LEN,ACC,VOL,F85th,LOCAL,F50th,Precip,Air max,min,obs,Accident
10/16/13,13:10:00.000Z,37.37104422,-121.8722208,COMMODORE DR,KING RD,0,1,2,COMMODORE DR & KING RD,40,6650,32,12400,41.5,0,38,0.04,74,53,63.5,1
10/20/13,01:15:00.000Z,37.28393095,-121.8341514,CAPITOL EX,SEVEN TREES BL,1,0,1,175' west of CAPITOL EX & SEVEN TREES BL,35,9700,139,11850,39.5,0,35.5,0.04,74,53,63.5,1
10/25/13,07:05:00.000Z,37.2581872,-121.7813267,HELLYER AV,PIERCY RD,0,1,0,330' south of HELLYER AV & PIERCY RD,35,2000,0,1250,39,0,34,0.03,72,53,62.5,1
11/8/13,21:59:00.000Z,37.27974171,-121.9306252,DRY CREEK RD,PAULINE DR,0,1,0,DRY CREEK RD & PAULINE DR,25,10520,12,1850,29.7,0,28.3,0.09,66,48,57,1
11/9/13,23:17:00.000Z,37.3200314,-121.8776349,FIRST ST,GOODYEAR ST,0,2,2,FIRST ST & GOODYEAR ST,25,550,5,9850,29,0,27,0.06,66,47,56.5,1
11/9/13,21:44:00.000Z,37.33017413,-121.8574722,LUCRETIA AV,STORY RD,0,1,1,LUCRETIA AV & STORY RD,35,8000,75,8050,41,0,37,0.06,66,47,56.5,1
11/11/13,08:16:00.000Z,37.31609336,-121.9501309,MOORPARK AV,WINCHESTER BL,0,1,2,MOORPARK AV & WINCHESTER BL,40,2800,41,24600,41,0,38,0.08,66,47,56.5,1
11/22/13,14:05:00.000Z,37.18224252,-121.7617032,BAILEY AV,MCKEAN RD,0,1,0,1584' south of BAILEY AV & MCKEAN RD,35,5000,3,3500,41,0,37,0.03,62,46,54,1
11/22/13,23:33:00.000Z,37.31070954,-121.9174206,FRUITDALE AV,SOUTHWEST EX,0,1,0,892' north of FRUITDALE AV & SOUTHWEST EX,30,850,7,8250,31,0,28,0.03,62,46,54,1
11/24/13,01:48:00.000Z,37.33583663,-121.8860416,FOURTH ST,SAN FERNANDO ST,0,2,0,600' south of FOURTH ST & SAN FERNANDO ST,25,1500,21,6350,26,0,23,0.09,61,44,52.5,1
11/24/13,13:59:00.000Z,37.32019846,-121.884593,OAK ST,VINE ST,1,0,1,OAK ST & VINE ST,30,2000,47,17000,33,0,30,0.09,61,44,52.5,1
11/24/13,19:58:00.000Z,37.36725298,-121.8293151,HYLAND AV,WHITE RD,1,0,1,HYLAND AV & WHITE RD,30,2400,11,3500,36,0,30,0.09,61,44,52.5,1
11/25/13,14:52:00.000Z,37.24107777,-121.8172926,CALERO AV,LEAN AV,0,1,2,458' north of CALERO AV & LEAN AV,35,7730,17,3900,37.3,0,33.7,0.07,61,44,52.5,1
11/25/13,22:47:00.000Z,37.31257391,-121.8701071,MONTEREY RD,SAN JOSE AV,1,0,1,MONTEREY RD & SAN JOSE AV,25,3000,31,6350,30.5,0,27.5,0.07,61,44,52.5,1
11/26/13,17:47:00.000Z,37.33540578,-121.9034267,JULIAN ST,MONTGOMERY ST,0,1,0,JULIAN ST & MONTGOMERY ST,30,3100,46,11200,35,0,30,0.08,61,43,52,1
11/28/13,00:02:00.000Z,37.2175236,-121.7405755,COYOTE RANCH RD,MONTEREY RD,0,1,0,338' south of COYOTE RANCH RD & MONTEREY RD,45,14200,170,31100,49.7,0,43.7,0.08,60,43,51.5,1
12/1/13,17:20:00.000Z,37.31638983,-121.9237648,LEIGH AV,MOORPARK AV,0,1,1,LEIGH AV & MOORPARK AV,35,8250,72,9950,40,0,36,0.07,61,43,52,1
12/1/13,02:01:00.000Z,37.29838356,-121.8690844,CURTNER AV,STONE AV,0,1,0,CURTNER AV & STONE AV,25,3520,9,3550,30,0,26,0.07,61,43,52,1
12/3/13,18:54:00.000Z,37.2658688,-121.8465874,BRANHAM LN,VISTAPARK DR,1,0,2,BRANHAM LN & VISTAPARK DR,35,3350,24,8250,40,0,35,0.07,61,43,52,1
12/6/13,20:41:00.000Z,37.27728336,-121.8111801,ADAGIO WY,COYOTE RD,0,3,0,ADAGIO WY & COYOTE RD,25,1870,9,6600,31.5,0,28,0.07,61,45,53,1
12/15/13,21:27:00.000Z,37.32336326,-121.943342,MONROE ST,STEVENS CREEK BL,0,1,1,200' west of MONROE ST & STEVENS CREEK BL,30,2075,8,6100,34.5,0,31,0.1,58,43,50.5,1
12/15/13,19:32:00.000Z,37.31143755,-121.8080817,ABORN RD,CAPITOL EX,0,1,1,ABORN RD & CAPITOL EX,35,14500,300,23900,37.8,0,34,0.1,58,43,50.5,1
12/16/13,10:24:00.000Z,37.28287943,-121.8823158,ALMADEN EX,KOCH LN,0,1,0,ALMADEN EX & KOCH LN,25,4365,9,3000,29.5,0,26.5,0.05,59,41,50,1
12/17/13,02:50:00.000Z,37.29838356,-121.8690844,CURTNER AV,STONE AV,0,1,0,CURTNER AV & STONE AV,25,3520,9,3550,30,0,26,0.06,59,41,50,1
12/20/13,19:00:00.000Z,37.31088714,-121.8684342,BARNARD AV,MONTEREY RD,1,0,1,255' south of BARNARD AV & MONTEREY RD,25,2010,2,1550,28.5,0,23.5,0.1,57,41,49,1
12/24/13,13:17:00.000Z,37.29298522,-121.8186966,THORNDALE CT,TUERS RD,0,1,1,396' east of THORNDALE CT & TUERS RD,25,3615,6,1100,29,0,25.5,0.04,57,40,48.5,1
12/24/13,23:41:00.000Z,37.39728755,-121.8523966,MAUNA KEA LN,SIERRA RD,0,1,1,MAUNA KEA LN & SIERRA RD,35,2580,6,1100,38,0,32.5,0.04,57,40,48.5,1
12/29/13,04:38:00.000Z,37.38856428,-121.8999759,FOX LN,OAKLAND RD,0,1,0,104' north of FOX LN & OAKLAND RD,30,2170,3,4400,33,0,30,0.23,56,42,49,1
1/1/14,01:53:00.000Z,37.28294484,-121.7597253,SAN FELIPE RD,SCENIC MEADOW LN,0,1,0,805' north of SAN FELIPE RD & SCENIC MEADOW LN,35,5200,4,9250,39,0,35.5,0.15,58,42,50,1
1/2/14,18:20:00.000Z,37.30428273,-121.8962342,BLEWETT AV,MINNESOTA AV,0,1,1,BLEWETT AV & MINNESOTA AV,25,2600,8,3500,31,1,25,0.17,58,42,50,1
1/6/14,20:01:00.000Z,37.34101003,-121.9078684,COLEMAN AV,HOBSON ST,0,1,0,95' south of COLEMAN AV & HOBSON ST,35,1900,36,27500,39,0,36,0.06,57,41,49,1
1/7/14,18:55:00.000Z,37.30013353,-121.8401606,BALFOUR DR,SENTER RD,0,1,1,BALFOUR DR & SENTER RD,40,15150,187,23450,42.8,0,38.5,0.12,58,42,50,1
1/9/14,17:50:00.000Z,37.30116977,-121.9040138,CHERRY AV,MINNESOTA AV,0,1,1,CHERRY AV & MINNESOTA AV,25,6500,5,1000,27.5,0,24,0.11,59,44,51.5,1
1/9/14,20:32:00.000Z,37.23906275,-121.9034895,CAMDEN AV,CLOVIS AV,0,1,0,78' north of CAMDEN AV & CLOVIS AV,35,5480,16,11550,40,0,36,0.11,59,44,51.5,1
1/10/14,06:30:00.000Z,37.16744225,-121.6888507,LIVE OAK AV,MONTEREY RD,0,1,0,LIVE OAK AV & MONTEREY RD,45,10240,103,39950,47,0,42,0.11,58,43,50.5,1
1/11/14,18:22:00.000Z,37.33677365,-121.7943842,TULLY RD,VISTA VERDE DR,1,0,1,TULLY RD & VISTA VERDE DR,25,2900,5,2200,32,1,25,0.04,58,42,50,1
1/12/14,23:00:00.000Z,37.32601407,-121.9115926,PARK AV,RACE ST,0,1,2,PARK AV & RACE ST,25,920,4,2900,28,0,25,0.09,58,41,49.5,1
1/17/14,01:08:00.000Z,37.32961258,-121.8868751,MARKET ST,SAN SALVADOR ST,0,1,0,MARKET ST & SAN SALVADOR ST,20,5500,55,8000,25.5,0,23,0.07,59,42,50.5,1
1/18/14,02:32:00.000Z,37.22929885,-121.8703833,ALMADEN EX,REDMOND AV,1,0,0,ALMADEN EX & REDMOND AV,35,1600,13,15800,36,0,33,0.1,60,43,51.5,1
1/22/14,15:35:00.000Z,37.35641035,-121.8970265,HEDDING ST,SEVENTH ST,0,1,2,HEDDING ST & SEVENTH ST,25,8093,38,2600,29.3,0,26,0.13,58,42,50,1
1/22/14,20:32:00.000Z,37.25698506,-121.8760327,ALMADEN EX,WEST VALLEY FR,0,1,0,ALMADEN EX & WEST VALLEY FR,35,13450,54,7200,37.3,0,33.3,0.13,58,42,50,1
1/25/14,07:13:00.000Z,37.2823926,-121.8234886,EL CAJON DR,SENTER RD,0,1,0,105' north of EL CAJON DR & SENTER RD,30,4700,23,3100,32,0,28,0.09,60,43,51.5,1
1/28/14,06:39:00.000Z,37.2910942,-121.8308334,CARPENTIER WY,SENTER RD,0,1,0,150' north of CARPENTIER WY & SENTER RD,25,2100,8,2550,29.5,0,26,0.06,60,44,52,1
1/28/14,22:31:00.000Z,37.28761069,-121.8277084,SENTER RD,SYLVANDALE AV,0,1,0,163' east of SENTER RD & SYLVANDALE AV,30,1850,17,9025,34,0,31,0.06,60,44,52,1
1/28/14,08:25:00.000Z,37.31279212,-121.8402185,LUCRETIA AV,TULLY RD,0,1,1,LUCRETIA AV & TULLY RD,35,8000,75,8050,41,0,37,0.06,60,44,52,1
2/1/14,02:11:00.000Z,37.26560409,-121.8496134,BRANHAM LN,WELLINGTON PARK DR,1,1,0,BRANHAM LN & WELLINGTON PARK DR,35,3350,24,8250,40,0,35,0.02,61,43,52,1
2/4/14,07:55:00.000Z,37.30833232,-121.9687863,NOTTINGHAM PL,WILLIAMS RD,0,1,0,NOTTINGHAM PL & WILLIAMS RD,30,2600,3,1600,31,0,27,0.09,62,43,52.5,1
2/5/14,15:13:00.000Z,37.323005,-122.0033863,STERN AV,STEVENS CREEK BL,0,1,2,245' south of STERN AV & STEVENS CREEK BL,40,9750,86,28200,41,0,36.7,0.02,61,44,52.5,1
2/6/14,18:57:00.000Z,37.23482217,-121.7675699,MONTEREY RD,RODLING WY,0,1,0,MONTEREY RD & RODLING WY,45,14200,170,31100,49.7,0,43.7,0.1,61,44,52.5,1
2/9/14,03:35:00.000Z,37.2659845,-121.8311005,BRANHAM LN,SNELL AV,1,0,0,BRANHAM LN & SNELL AV,40,8070,32,19050,43.7,0,40.3,0.1,61,45,53,1
2/21/14,20:25:00.000Z,37.32577366,-121.8656394,KEYES ST,SENTER RD,0,1,1,174' west of KEYES ST & SENTER RD,35,4100,103,16000,36.5,0,32,0.12,65,47,56,1
2/25/14,23:15:00.000Z,37.39918394,-121.9026489,ATTEBERRY LN,OAKLAND RD,0,1,0,414' north of ATTEBERRY LN & OAKLAND RD,40,3320,22,45900,44.5,0,41,0.14,64,46,55,1
3/5/14,21:00:00.000Z,37.27305942,-121.8785979,ALMADEN EX,CHARD DR,1,0,1,ALMADEN EX & CHARD DR,25,4375,1,2050,29.7,0,27,0.12,63,47,55,1
3/5/14,20:57:00.000Z,37.25129318,-121.8308509,BLOSSOM HILL RD,SNELL AV,0,1,0,BLOSSOM HILL RD & SNELL AV,40,10800,188,37000,47,0,42.5,0.12,63,47,55,1
3/9/14,01:37:00.000Z,37.34700468,-121.8677513,SANTA CLARA ST,TWENTY FOURTH ST,1,2,0,148' east of SANTA CLARA ST & TWENTY FOURTH ST,25,7300,21,2600,29.7,0,27,0.11,65,46,55.5,1
3/15/14,17:15:00.000Z,37.24014065,-121.9038095,CAMDEN AV,KOOSER RD,0,1,0,CAMDEN AV & KOOSER RD,35,5480,16,11550,40,0,36,0.12,67,46,56.5,1
3/16/14,16:52:00.000Z,37.20762421,-121.7301009,BAILEY RD,MONTEREY RD,1,0,0,BAILEY RD & MONTEREY RD,45,10240,103,39950,47,0,42,0.06,67,48,57.5,1
3/16/14,00:54:00.000Z,37.34957123,-121.8623495,BAYSHORE FR,SANTA CLARA ST,0,1,0,60' south of BAYSHORE FR & SANTA CLARA ST,25,7300,21,2600,29.7,0,27,0.06,67,48,57.5,1
3/18/14,01:23:00.000Z,37.318298,-121.858604,PHELAN AV,SENTER RD,0,1,0,PHELAN AV & SENTER RD,25,4830,19,7950,29.5,0,26.5,0.03,68,48,58,1
3/30/14,01:28:00.000Z,37.31063592,-121.8784838,ALMADEN EX,SHADOW RUN DR,0,1,0,205' north of ALMADEN EX & SHADOW RUN DR,40,2100,33,20200,42,0,38,0.01,70,47,58.5,1
4/1/14,13:52:00.000Z,37.23747435,-121.8256746,PINELAND AV,SANTA TERESA BL,0,2,1,PINELAND AV & SANTA TERESA BL,40,5320,37,14250,42.5,0,38.5,0.03,68,47,57.5,1
4/5/14,22:35:00.000Z,37.32333298,-121.9383862,NIMITZ FR,STEVENS CREEK BL,0,1,1,NIMITZ FR & STEVENS CREEK BL,30,2075,8,6100,34.5,0,31,0.03,69,47,58,1
4/6/14,01:44:00.000Z,37.26987986,-121.8975812,CORTE DEL ARBOL ,HILLSDALE AV,0,1,1,194' east of CORTE DEL ARBOL  & HILLSDALE AV,35,4950,36,15700,39,0,35.5,0.03,69,49,59,1
4/9/14,01:55:00.000Z,37.28393095,-121.8341514,CAPITOL EX,SEVEN TREES BL,1,0,1,CAPITOL EX & SEVEN TREES BL,30,2300,21,4800,34,0,29,0.02,70,47,58.5,1
4/13/14,00:54:00.000Z,37.31609336,-121.9501309,MOORPARK AV,WINCHESTER BL,0,1,1,96' north of MOORPARK AV & WINCHESTER BL,40,2800,41,24600,41,0,38,0.06,71,48,59.5,1
4/17/14,00:06:00.000Z,37.24261092,-121.8749393,ALMADEN EX,COLEMAN RD,1,1,0,ALMADEN EX & COLEMAN RD,40,4350,29,21300,44,0,40,0.05,68,50,59,1
4/26/14,15:25:00.000Z,37.38107651,-121.8263611,MCKEE RD,TOYON AV,1,0,0,446' north of MCKEE RD & TOYON AV,35,8200,197,17650,36.3,0,32.5,0,73,50,61.5,1
4/27/14,22:33:00.000Z,37.23646578,-121.77917,LAS COLINAS DR,SAN IGNACIO AV,0,1,1,556' north of LAS COLINAS DR & SAN IGNACIO AV,40,1850,6,17600,42,0,36,0.04,74,50,62,1
4/28/14,10:33:00.000Z,37.35640022,-121.8591461,KING RD,ST JAMES ST,1,0,1,KING RD & ST JAMES ST,40,13100,281,29500,41.3,0,37.3,0.05,72,51,61.5,1
4/29/14,23:58:00.000Z,37.30285203,-121.9800659,DOYLE RD,SARATOGA AV,0,1,0,DOYLE RD & SARATOGA AV,35,4800,8,9000,37,0,34,0.05,73,51,62,1
4/30/14,02:13:00.000Z,37.32386015,-121.8084536,CAPITOL EX,QUIMBY RD,0,1,0,CAPITOL EX & QUIMBY RD,35,4082,80,17100,39.5,0,35.5,0.03,73,50,61.5,1
5/1/14,20:39:00.000Z,37.354703,-121.9285839,COLEMAN AV,FMC DRWAY ,1,0,0,276' south of COLEMAN AV & FMC DRWAY ,35,7200,7,14450,41,0,37,0.02,73,51,62,1
5/1/14,19:20:00.000Z,37.35164087,-121.8489486,MCCREERY AV,SAN ANTONIO ST,0,1,2,70' south of MCCREERY AV & SAN ANTONIO ST,35,4000,43,11400,37,0,34,0.02,73,51,62,1
5/2/14,16:09:00.000Z,37.40922508,-121.9448632,FIRST ST,TASMAN DR,1,1,0,FIRST ST & TASMAN DR,35,5000,15,13600,39.5,0,36,0.02,73,52,62.5,1
5/16/14,17:08:00.000Z,37.27497051,-121.8452746,CAPITOL EX,ROSENBAUM AV,1,0,1,139' west of CAPITOL EX & ROSENBAUM AV,35,2600,3,3650,37,0,33,0.06,74,52,63,1
5/21/14,21:39:00.000Z,37.31069236,-121.9304798,DEL MAR AV,FRUITDALE AV,0,1,1,118' west of DEL MAR AV & FRUITDALE AV,35,5200,68,12150,37.5,0,33.5,0.02,76,53,64.5,1
6/1/14,00:01:00.000Z,37.29345283,-121.8901449,LINCOLN AV,MALONE RD,0,1,0,LINCOLN AV & MALONE RD,30,3200,9,3900,32.5,0,28.5,0,81,56,68.5,1
6/3/14,11:02:00.000Z,37.26818152,-121.7373425,HEARTLAND WY,SAN FELIPE RD,1,0,0,350' south of HEARTLAND WY & SAN FELIPE RD,35,5200,4,9250,39,0,35.5,0.01,77,55,66,1
6/5/14,23:32:00.000Z,37.28021781,-121.8542859,HILLSDALE AV,VISTAPARK DR,0,1,0,HILLSDALE AV & VISTAPARK DR,35,2600,3,3650,37,0,33,0.01,77,56,66.5,1
6/11/14,21:05:00.000Z,37.22211732,-121.8716008,CAMDEN AV,LITTLE FALLS DR,1,0,0,CAMDEN AV & LITTLE FALLS DR,35,1600,13,15800,36,0,33,0,77,55,66,1
6/15/14,21:30:00.000Z,37.30713475,-121.810848,CAPITOL EX,SILVER CREEK RD,1,0,1,300' east of CAPITOL EX & SILVER CREEK RD,35,3800,57,8600,39,0,35.7,0,81,57,69,1
6/16/14,06:54:00.000Z,37.36612543,-121.882944,BERRYESSA RD,COMMERCIAL ST,1,0,0,BERRYESSA RD & COMMERCIAL ST,35,3200,35,24100,36,0,33,0.03,81,56,68.5,1
6/20/14,22:23:00.000Z,37.35930132,-121.8220372,WHITE RD,WOODHAVEN DR,0,1,0,97' south of WHITE RD & WOODHAVEN DR,30,2400,11,3500,36,0,30,0,81,56,68.5,1
6/22/14,21:04:00.000Z,37.30132381,-121.9276761,SOUTHWEST EX,STOKES ST,1,0,1,SOUTHWEST EX & STOKES ST,40,7400,33,10600,43,0,38.3,0,83,57,70,1
6/23/14,21:57:00.000Z,37.31070086,-121.9026937,BROADWAY AV,LINCOLN AV,0,1,1,BROADWAY AV & LINCOLN AV,30,3775,19,11300,32.5,0,29.5,0,81,57,69,1
6/27/14,19:35:00.000Z,37.32348635,-121.9249494,HESTER AV,SAN CARLOS ST,0,1,2,HESTER AV & SAN CARLOS ST,15,2100,11,3200,0,0,0,0,83,59,71,1
6/29/14,18:45:00.000Z,37.32388041,-121.9042924,MCEVOY ST,SAN CARLOS ST,0,1,2,MCEVOY ST & SAN CARLOS ST,35,2180,18,6250,39,0,35,0.01,80,58,69,1
7/3/14,20:16:00.000Z,37.31626779,-121.9193846,COLLEGE DR,MOORPARK AV,0,1,1,COLLEGE DR & MOORPARK AV,35,2960,56,23700,39.5,0,33.5,0,82,58,70,1
7/9/14,02:56:00.000Z,37.23661227,-121.7937117,MIYUKI AV,SANTA TERESA BL,1,0,0,MIYUKI AV & SANTA TERESA BL,25,2290,0,500,28,0,24.5,0,83,58,70.5,1
7/15/14,07:25:00.000Z,37.3789172,-121.8637381,JACKSON AV,PORT WY,1,0,1,100' south of JACKSON AV & PORT WY,35,7530,49,15150,38.5,0,35,0,85,59,72,1
7/17/14,00:06:00.000Z,37.29104346,-121.8843195,CELESTINE AV,CURTNER AV,0,1,0,CELESTINE AV & CURTNER AV,35,5700,23,15100,38,0,34.5,0,83,59,71,1
7/21/14,21:37:00.000Z,37.22929885,-121.8703833,ALMADEN EX,REDMOND AV,0,1,0,ALMADEN EX & REDMOND AV,35,1600,13,15800,36,0,33,0,81,59,70,1
7/22/14,10:31:00.000Z,37.41820406,-121.9391322,HOLGER WY,ZANKER RD,0,1,0,898' west of HOLGER WY & ZANKER RD,35,3450,6,8550,39.5,0,36,0,81,59,70,1
7/26/14,02:17:00.000Z,37.28023269,-121.8148487,PALISADE DR,RIVER FALLS DR,1,0,0,67' south of PALISADE DR & RIVER FALLS DR,35,3100,20,6100,37,0,34,0,83,58,70.5,1
7/29/14,00:46:00.000Z,37.24123064,-121.779352,GREAT OAKS BL,WEST VALLEY FR,1,0,1,51' west of GREAT OAKS BL & WEST VALLEY FR,40,4920,10,11700,41,0,37,0,81,58,69.5,1
8/1/14,02:00:00.000Z,37.29512544,-121.8724937,CURTNER AV,GUADALUPE FR,0,2,0,CURTNER AV & GUADALUPE FR,30,800,8,2250,31,0,28,0,83,58,70.5,1
8/4/14,00:41:00.000Z,37.39177241,-121.8897951,LUNDY AV,MCKAY DR,0,1,1,LUNDY AV & MCKAY DR,40,5570,116,42900,42.5,0,39,0,82,59,70.5,1
8/8/14,14:47:00.000Z,37.3208015,-121.8244148,BURDETTE DR,KING RD,1,0,1,261' west of BURDETTE DR & KING RD,35,5400,38,11050,39.3,0,34.7,0,85,60,72.5,1
8/16/14,15:15:00.000Z,37.27245836,-121.8290107,MONTEREY RD,SKYWAY DR,0,1,0,814' north of MONTEREY RD & SKYWAY DR,35,1925,9,8700,39,0,34,0,83,58,70.5,1
8/17/14,21:51:00.000Z,37.30013353,-121.8401606,BALFOUR DR,SENTER RD,1,0,2,BALFOUR DR & SENTER RD,40,15150,187,23450,42.8,0,38.5,0,82,58,70,1
8/17/14,21:28:00.000Z,37.34074263,-121.8200668,CAPITOL EX,OCALA AV,0,3,0,CAPITOL EX & OCALA AV,35,5400,38,11050,39.3,0,34.7,0,82,58,70,1
8/18/14,20:15:00.000Z,37.29945059,-121.8395256,OLDHAM WY,SENTER RD,1,0,1,64' south of OLDHAM WY & SENTER RD,40,15150,187,23450,42.8,0,38.5,0,80,58,69,1
8/20/14,08:15:00.000Z,37.35539566,-121.8991624,FIFTH ST,HEDDING ST,0,1,0,FIFTH ST & HEDDING ST,25,800,12,5100,34,1,25,0.02,79,58,68.5,1
8/26/14,13:40:00.000Z,37.34425712,-121.9130077,COLEMAN AV,EMORY ST,0,1,0,COLEMAN AV & EMORY ST,35,1900,36,27500,39,0,36,0,82,58,70,1
8/28/14,02:12:00.000Z,37.25283731,-121.8588836,SANTA TERESA BL,THORNWOOD DR,0,1,0,SANTA TERESA BL & THORNWOOD DR,35,2300,11,13300,39,0,36,0,85,59,72,1
8/28/14,20:08:00.000Z,37.30972575,-121.992282,CASTLEWOOD DR,MOORPARK AV,0,1,2,CASTLEWOOD DR & MOORPARK AV,35,12800,45,7300,39.3,0,35.7,0,85,59,72,1
8/30/14,17:18:00.000Z,37.32622722,-121.9062178,PARK AV,SUNOL ST,0,1,0,PARK AV & SUNOL ST,25,920,4,2900,28,0,25,0,81,59,70,1
8/31/14,20:55:00.000Z,37.32310067,-121.9873193,ALBANY DR,STEVENS CREEK BL,1,0,0,ALBANY DR & STEVENS CREEK BL,30,3000,44,15000,37,0,32,0,84,59,71.5,1
9/3/14,21:23:00.000Z,37.41592681,-121.8563927,CROPLEY AV,PIEDMONT RD,0,2,0,CROPLEY AV & PIEDMONT RD,35,8700,47,13850,40,0,36,0,82,58,70,1
9/5/14,20:00:00.000Z,37.2988016,-121.8237983,CAPITOL EX,TUERS RD,1,0,2,981' west of CAPITOL EX & TUERS RD,30,5000,13,1950,32.5,0,28.5,0,83,58,70.5,1
9/11/14,13:25:00.000Z,37.25698506,-121.8760327,ALMADEN EX,WEST VALLEY FR,0,1,0,ALMADEN EX & WEST VALLEY FR,35,13450,54,7200,37.3,0,33.3,0,82,57,69.5,1
9/14/14,04:28:00.000Z,37.39079893,-121.8538298,BERRYESSA RD,SUMMERWINGS CT,0,1,0,60' east of BERRYESSA RD & SUMMERWINGS CT,35,11050,54,12650,38.7,0,35.7,0,79,58,68.5,1
9/16/14,01:16:00.000Z,37.2519814,-121.8075547,BLOSSOM HILL RD,POUGHKEEPSIE RD,1,0,0,BLOSSOM HILL RD & POUGHKEEPSIE RD,35,1100,22,14800,37,0,33,0.02,79,56,67.5,1
9/16/14,16:15:00.000Z,37.25480531,-121.8589123,SANTA TERESA BL,WEST VALLEY FR,0,1,2,SANTA TERESA BL & WEST VALLEY FR,40,20000,120,22100,45,0,40.5,0.02,79,56,67.5,1
9/16/14,21:30:00.000Z,37.30669061,-121.9218489,LEIGH AV,SOUTHWEST EX,0,1,1,510' south of LEIGH AV & SOUTHWEST EX,40,2700,27,24400,45,0,41,0.02,79,56,67.5,1
9/17/14,19:59:00.000Z,37.3035989,-121.861191,CURTNER AV,MONTEREY RD,0,1,1,663' east of CURTNER AV & MONTEREY RD,40,4100,17,9100,39.7,0,36,0.01,80,57,68.5,1
9/22/14,00:41:00.000Z,37.3035989,-121.861191,CURTNER AV,MONTEREY RD,0,1,1,192' north of CURTNER AV & MONTEREY RD,40,4100,17,9100,39.7,0,36,0.02,82,57,69.5,1
9/24/14,00:30:00.000Z,37.32136911,-121.8273548,SEACLIFF WY,TULLY RD,1,0,1,SEACLIFF WY & TULLY RD,35,6000,15,6250,39.5,0,35,0.02,80,57,68.5,1
9/28/14,21:30:00.000Z,37.27245836,-121.8290107,MONTEREY RD,SKYWAY DR,0,1,0,MONTEREY RD & SKYWAY DR,35,1925,9,8700,39,0,34,0.01,79,56,67.5,1
10/1/14,20:25:00.000Z,37.23878711,-121.8508144,CAHALAN AV,SANTA TERESA BL,0,1,0,CAHALAN AV & SANTA TERESA BL,35,4400,10,5650,38.5,0,34.5,0.02,77,56,66.5,1
10/2/14,17:47:00.000Z,37.34132494,-121.8187179,EVERWOOD CT,OCALA AV,0,1,1,EVERWOOD CT & OCALA AV,35,3600,26,20000,38,0,34.5,0.01,77,56,66.5,1
10/3/14,07:34:00.000Z,37.36013096,-121.8577153,CHECKERS DR,MCKEE RD,0,1,1,CHECKERS DR & MCKEE RD,35,8200,197,17650,36.3,0,32.5,0,78,54,66,1
10/3/14,00:13:00.000Z,37.30542796,-121.8452173,BALTIC WY,SENTER RD,1,0,1,BALTIC WY & SENTER RD,30,3900,23,6250,32.5,0,29.5,0,78,54,66,1
10/4/14,15:00:00.000Z,37.31498229,-121.8820261,HUMBOLDT ST,LOCUST ST,0,1,1,HUMBOLDT ST & LOCUST ST,35,8034,36,13500,38.5,0,35.5,0.02,77,55,66,1
10/10/14,23:51:00.000Z,37.3085948,-121.9849607,ROCKDALE DR,WILLIAMS RD,0,1,0,ROCKDALE DR & WILLIAMS RD,35,12800,45,7300,39.3,0,35.7,0.03,77,53,65,1
10/13/14,19:59:00.000Z,37.35674946,-121.8627032,MCKEE RD,THIRTY FOURTH ST,1,0,1,MCKEE RD & THIRTY FOURTH ST,35,8200,197,17650,36.3,0,32.5,0.09,76,53,64.5,1
10/13/14,03:00:00.000Z,37.37325741,-121.9182329,BROKAW RD,FIRST ST,0,1,2,BROKAW RD & FIRST ST,45,20900,104,16300,46.3,0,41.8,0.09,76,53,64.5,1
10/15/14,06:52:00.000Z,37.28053781,-121.8234317,SAN GREGORIO WY,SENTER RD,0,1,1,SAN GREGORIO WY & SENTER RD,30,4700,23,3100,32,0,28,0.02,75,52,63.5,1
10/17/14,23:38:00.000Z,37.24387513,-121.8891531,BLOSSOM HILL RD,WALTRIP LN,1,0,0,BLOSSOM HILL RD & WALTRIP LN,35,5200,17,21000,37.7,0,33.7,0.01,76,52,64,1
10/24/14,18:17:00.000Z,37.3554327,-121.8500036,ALUM ROCK AV,CHECKERS DR,0,1,1,ALUM ROCK AV & CHECKERS DR,35,3054,30,29000,41,0,36,0.03,73,53,63,1
10/24/14,18:29:00.000Z,37.31607292,-121.9598016,CYPRESS AV,MOORPARK AV,0,1,0,CYPRESS AV & MOORPARK AV,30,2600,3,1600,31,0,27,0.03,73,53,63,1
10/26/14,00:59:00.000Z,37.33743585,-121.8786202,SAN ANTONIO ST,TENTH ST,1,0,1,300' north of SAN ANTONIO ST & TENTH ST,35,4000,43,11400,37,0,34,0.1,73,51,62,1
10/30/14,22:41:00.000Z,37.2779235,-121.8351411,MONTEREY RD,SENTER RD,1,0,1,250' north of MONTEREY RD & SENTER RD,35,9700,139,11850,39.5,0,35.5,0.05,67,51,59,1
10/30/14,03:55:00.000Z,37.26890724,-121.8338383,SKYWAY DR,SNELL AV,0,1,0,350' north of SKYWAY DR & SNELL AV,35,1925,9,8700,39,0,34,0.05,67,51,59,1
10/31/14,00:33:00.000Z,37.37376234,-121.8376034,FRANCIS DR,MCKEE RD,1,0,1,253' west of FRANCIS DR & MCKEE RD,35,8200,197,17650,36.3,0,32.5,0.02,69,50,59.5,1
