,Accident_Date,Accident_Time,LONGITUDE,LATITUDE,AStreet,BStreet,FatalInjuries,MajorInjuries,Involving,Nearest_Intersection,SPD,LEN,ACC,VOL,F85th,LOCAL,F50th,Precip,Air max,min,obs
509,2016-04-05,23:41:00.000Z,-121.82706280000001,37.31631076,FLANIGAN DR,MELISSA CT,0,1,0,63' west of FLANIGAN DR & MELISSA CT,30,1550,26,6850,31.0,0,27.0,0.03,69,47,58.0
510,2016-04-06,08:59:00.000Z,-121.8099925,37.2637122,ROEDER RD,WHIRLAWAY DR,0,1,2,ROEDER RD & WHIRLAWAY DR,25,1065,1,1250,27.0,0,23.0,0.03,69,49,59.0
511,2016-04-09,14:03:00.000Z,-121.90253659999999,37.32139742,AUZERAIS AV,HANNAH ST,0,1,2,423' west of AUZERAIS AV & HANNAH ST,25,5950,34,5250,28.5,0,24.5,0.02,70,47,58.5
512,2016-04-12,06:52:00.000Z,-121.9225598,37.27590531,CURTNER AV,LEIGH AV,0,1,0,80' south of CURTNER AV & LEIGH AV,35,10250,82,17700,39.0,0,35.3,0.06,70,48,59.0
513,2016-04-12,13:49:00.000Z,-121.87249369999999,37.29512544,CURTNER AV,GUADALUPE FR,0,1,2,100' west of CURTNER AV & GUADALUPE FR,30,800,8,2250,31.0,0,28.0,0.06,70,48,59.0
514,2016-04-16,00:07:00.000Z,-121.8308719,37.25315376,GIUFFRIDA AV,SNELL AV,1,0,1,260' south of GIUFFRIDA AV & SNELL AV,30,2700,11,1600,31.0,0,26.5,0.07,70,49,59.5
515,2016-04-16,21:59:00.000Z,-121.92329270000002,37.31070177,FRUITDALE AV,LEIGH AV,0,1,2,89' north of FRUITDALE AV & LEIGH AV,35,5200,68,12150,37.5,0,33.5,0.07,70,49,59.5
516,2016-04-17,01:47:00.000Z,-121.86889840000002,37.31135782,MONTEREY RD,PHELAN AV,0,1,0,142' north of MONTEREY RD & PHELAN AV,25,4830,19,7950,29.5,0,26.5,0.05,68,50,59.0
517,2016-04-17,15:00:00.000Z,-121.833579,37.26605007,BRANHAM LN,BRANHAM PLAZA DW,0,1,0,110' west of BRANHAM LN & BRANHAM PLAZA DW,40,2850,15,15350,44.0,0,40.0,0.05,68,50,59.0
518,2016-04-20,23:44:00.000Z,-121.8514743,37.3341986,FELIPE AV,STORY RD,1,0,1,399' west of FELIPE AV & STORY RD,35,8200,197,17650,36.3,0,32.5,0.06,71,51,61.0
519,2016-05-01,17:12:00.000Z,-122.0322699,37.30607075,DE ANZA BL,ROLLINGDELL DR,0,1,0,DE ANZA BL & ROLLINGDELL DR,35,5650,18,15700,40.0,0,36.5,0.02,73,51,62.0
520,2016-05-01,20:29:00.000Z,-121.8649649,37.34833245,SANTA CLARA ST,TWENTY SEVENTH ST,0,1,0,SANTA CLARA ST & TWENTY SEVENTH ST,25,7300,21,2600,29.7,0,27.0,0.02,73,51,62.0
521,2016-05-03,06:50:00.000Z,-121.92256680000001,37.28674389,CAMPBELL AV,LEIGH AV,0,1,0,CAMPBELL AV & LEIGH AV,25,2690,5,1350,31.7,0,27.7,0.03,74,52,63.0
522,2016-05-08,21:44:00.000Z,-121.8038533,37.23699447,COTTLE RD,SANTA TERESA BL,0,1,0,COTTLE RD & SANTA TERESA BL,35,3200,18,8100,40.0,0,36.0,0.01,74,52,63.0
523,2016-05-08,17:26:00.000Z,-121.85568629999999,37.32836824,BELLHURST AV,LUCRETIA AV,0,1,0,BELLHURST AV & LUCRETIA AV,35,8000,75,8050,41.0,0,37.0,0.01,74,52,63.0
524,2016-05-12,01:16:00.000Z,-121.9167808,37.26360981,HILLSDALE AV,ROSS AV,0,1,0,220' east of HILLSDALE AV & ROSS AV,40,2350,20,19700,41.5,0,37.5,0.01,75,51,63.0
525,2016-05-14,19:32:00.000Z,-121.8080817,37.31143755,ABORN RD,CAPITOL EX,0,1,0,ABORN RD & CAPITOL EX,35,14500,300,23900,37.8,0,34.0,0.0,75,52,63.5
526,2016-05-15,20:57:00.000Z,-121.79460300000001,37.25963986,CENTURY PLAZA WY,COYOTE RD,1,0,0,CENTURY PLAZA WY & COYOTE RD,35,9900,12,8700,37.5,0,34.5,0.02,75,53,64.0
527,2016-05-15,14:45:00.000Z,-121.86119099999999,37.3035989,CURTNER AV,MONTEREY RD,0,1,0,113' east of CURTNER AV & MONTEREY RD,40,4100,17,9100,39.7,0,36.0,0.02,75,53,64.0
528,2016-05-15,08:28:00.000Z,-121.84961340000001,37.26560409,BRANHAM LN,WELLINGTON PARK DR,0,1,0,BRANHAM LN & WELLINGTON PARK DR,35,3350,24,8250,40.0,0,35.0,0.02,75,53,64.0
529,2016-05-17,09:01:00.000Z,-121.88810420000001,37.32519689,ALMADEN BL,REED ST,0,1,0,ALMADEN BL & REED ST,25,2900,17,5100,30.0,1,25.0,0.01,73,53,63.0
530,2016-05-18,07:32:00.000Z,-121.85621979999999,37.38968915,BERRYESSA RD,MORRILL AV,1,0,0,235' south of BERRYESSA RD & MORRILL AV,35,11050,54,12650,38.7,0,35.7,0.01,75,53,64.0
531,2016-05-20,21:52:00.000Z,-121.84257520000001,37.25061493,BLOSSOM HILL RD,CHESBRO AV,0,1,1,96' east of BLOSSOM HILL RD & CHESBRO AV,30,5280,2,400,32.0,1,28.0,0.01,76,54,65.0
532,2016-05-27,23:23:00.000Z,-121.82901070000001,37.27245836,MONTEREY RD,SKYWAY DR,0,1,0,72' west of MONTEREY RD & SKYWAY DR,35,1925,9,8700,39.0,0,34.0,0.06,75,55,65.0
533,2016-05-29,20:11:00.000Z,-121.83071140000001,37.19669448,ALMADEN RD,MINORU DR,0,1,0,ALMADEN RD & MINORU DR,40,3250,6,5300,42.0,0,38.0,0.01,76,54,65.0
534,2016-05-31,11:12:00.000Z,-121.9075048,37.31685811,LINCOLN AV,PARKMOOR AV,0,1,2,LINCOLN AV & PARKMOOR AV,30,2000,12,10250,33.0,0,29.0,0.0,78,56,67.0
535,2016-05-31,21:23:00.000Z,-121.8677483,37.32475017,ELEVENTH ST,KEYES ST,0,1,0,ELEVENTH ST & KEYES ST,30,14650,183,25700,34.3,0,30.5,0.0,78,56,67.0
536,2016-06-01,00:27:00.000Z,-121.837473,37.35213027,DOBERN AV,JACKSON AV,1,0,1,DOBERN AV & JACKSON AV,35,8350,140,20900,38.0,0,33.7,0.0,81,56,68.5
537,2016-06-02,12:45:00.000Z,-121.8933983,37.25784689,BRANHAM LN,SUTCLIFF AV,0,1,0,BRANHAM LN & SUTCLIFF AV,30,5400,9,3850,34.5,0,31.0,0.0,78,56,67.0
538,2016-06-08,21:43:00.000Z,-121.7915371,37.31397077,ABORN RD,WHITE RD,0,1,1,372' west of ABORN RD & WHITE RD,40,10990,71,25800,43.7,0,39.3,0.01,78,54,66.0
539,2016-06-10,09:23:00.000Z,-121.9981223,37.30979864,BOLLINGER RD,WUNDERLICH DR,0,1,0,BOLLINGER RD & WUNDERLICH DR,25,3200,5,1900,30.0,1,25.0,0.0,78,56,67.0
540,2016-06-11,02:11:00.000Z,-121.8903767,37.33315881,MARKET ST,PLAZA ,0,1,0,52' south of MARKET ST & PLAZA ,25,3900,95,24300,30.0,0,25.5,0.0,77,55,66.0
541,2016-06-14,16:22:00.000Z,-121.89546920000001,37.36003712,HORNING ST,TENTH ST,1,0,0,HORNING ST & TENTH ST,35,3700,10,11750,39.0,0,34.5,0.0,81,56,68.5
542,2016-06-14,00:10:00.000Z,-121.85888359999998,37.25283731,SANTA TERESA BL,THORNWOOD DR,0,1,0,SANTA TERESA BL & THORNWOOD DR,35,2300,11,13300,39.0,0,36.0,0.0,81,56,68.5
543,2016-06-14,17:15:00.000Z,-121.89807979999999,37.35590969,HEDDING ST,SIXTH ST,0,1,0,HEDDING ST & SIXTH ST,35,3700,10,11750,39.0,0,34.5,0.0,81,56,68.5
544,2016-06-16,14:05:00.000Z,-121.8605739,37.38656307,BERRYESSA RD,CAPITOL AV,0,1,0,BERRYESSA RD & CAPITOL AV,35,5800,27,13150,39.7,0,35.3,0.03,81,56,68.5
545,2016-06-16,10:50:00.000Z,-121.86737020000001,37.37977263,BERRYESSA RD,FLICKINGER AV,0,1,0,70' north of BERRYESSA RD & FLICKINGER AV,40,5400,14,10000,42.5,0,38.5,0.03,81,56,68.5
546,2016-06-20,12:10:00.000Z,-121.93968819999999,37.41978831,ALVISO MILPITAS RD,ZANKER RD,0,1,0,ALVISO MILPITAS RD & ZANKER RD,35,3450,6,8550,39.5,0,36.0,0.0,81,56,68.5
547,2016-06-28,20:36:00.000Z,-121.9046742,37.26794904,HILLSDALE AV,MERIDIAN AV,0,1,0,HILLSDALE AV & MERIDIAN AV,35,4950,36,15700,39.0,0,35.5,0.0,81,58,69.5
548,2016-06-30,21:34:00.000Z,-121.86126999999999,37.25039699,BLOSSOM HILL RD,HILLVIEW AV,1,0,1,141' west of BLOSSOM HILL RD & HILLVIEW AV,40,20000,120,22100,45.0,0,40.5,0.0,81,58,69.5
549,2016-07-01,23:05:00.000Z,-121.88164850000001,37.32610041,MARGARET ST,SECOND ST,0,1,0,96' north of MARGARET ST & SECOND ST,30,3100,24,14650,34.0,0,30.0,0.0,83,58,70.5
550,2016-07-03,07:52:00.000Z,-121.73641699999999,37.20113363,BAILEY AV,SANTA TERESA BL,0,1,0,5280' west of BAILEY AV & SANTA TERESA BL,50,13100,22,6500,55.5,0,48.5,0.0,82,58,70.0
551,2016-07-04,17:25:00.000Z,-121.9238064,37.31728816,LEIGH AV,PARKMOOR AV,0,1,2,LEIGH AV & PARKMOOR AV,40,2700,27,24400,45.0,0,41.0,0.0,83,57,70.0
552,2016-07-04,07:01:00.000Z,-121.9170763,37.36532319,SKYPORT DR,TECHNOLOGY DR,0,1,0,SKYPORT DR & TECHNOLOGY DR,35,2200,8,10400,38.0,0,33.0,0.0,83,57,70.0
553,2016-07-06,14:32:00.000Z,-121.9228096,37.35182109,COLEMAN AV,NEWHALL DR,0,1,0,COLEMAN AV & NEWHALL DR,40,6230,41,31600,46.0,0,42.0,0.0,82,57,69.5
554,2016-07-09,03:30:00.000Z,-121.83322720000001,37.29342558,CAPITOL EX,SENTER RD,1,0,2,CAPITOL EX & SENTER RD,40,15150,187,23450,42.8,0,38.5,0.0,83,58,70.5
555,2016-07-10,12:36:00.000Z,-121.88212970000001,37.40332487,CAPITOL AV,CROPLEY AV,0,1,0,CAPITOL AV & CROPLEY AV,35,8700,47,13850,40.0,0,36.0,0.0,83,58,70.5
556,2016-07-11,09:18:00.000Z,-121.9334127,37.27523745,BASCOM AV,ELDEN DR,0,1,0,234' north of BASCOM AV & ELDEN DR,35,7500,37,15350,39.7,0,36.7,0.0,83,58,70.5
557,2016-07-11,16:37:00.000Z,-121.90183600000002,37.35120523,FIRST ST,MISSION ST,0,1,2,FIRST ST & MISSION ST,25,4200,62,14000,30.0,0,26.7,0.0,83,58,70.5
558,2016-07-15,18:10:00.000Z,-121.91929879999999,37.26731915,FOXWORTHY AV,ROSS AV,0,1,0,FOXWORTHY AV & ROSS AV,35,5975,46,13150,38.5,0,35.0,0.0,85,59,72.0
559,2016-07-15,16:52:00.000Z,-121.92533710000001,37.38275823,COMPONENT DR,FIRST ST,0,1,1,COMPONENT DR & FIRST ST,35,1560,1,3200,37.0,0,32.0,0.0,85,59,72.0
560,2016-07-16,09:14:00.000Z,-121.8097429,37.30578259,ANNIE LAURIE WY,SILVER CREEK RD,0,1,0,ANNIE LAURIE WY & SILVER CREEK RD,30,3100,25,9700,32.5,0,28.5,0.01,83,59,71.0
561,2016-07-16,23:07:00.000Z,-121.80395690000002,37.24596916,BESWICK DR,COTTLE RD,0,1,0,BESWICK DR & COTTLE RD,35,2700,11,7150,39.0,0,35.0,0.01,83,59,71.0
562,2016-07-17,23:54:00.000Z,-121.8539598,37.21568759,ALMADEN EX,TRINIDAD DR,0,1,0,ALMADEN EX & TRINIDAD DR,35,4600,10,10100,39.5,0,36.5,0.0,83,59,71.0
563,2016-07-19,16:49:00.000Z,-121.76170320000001,37.18224252,BAILEY AV,MCKEAN RD,1,0,0,BAILEY AV & MCKEAN RD,35,5000,3,3500,41.0,0,37.0,0.0,83,59,71.0
564,2016-07-20,21:04:00.000Z,-121.9109509,37.31288703,PEDRO ST,RACE ST,0,1,1,PEDRO ST & RACE ST,25,1875,4,5300,27.0,0,25.0,0.0,82,59,70.5
565,2016-07-21,04:34:00.000Z,-121.8321021,37.28041899,SAN MATEO DR,SEVEN TREES BL,0,1,0,153' north of SAN MATEO DR & SEVEN TREES BL,30,2300,21,4800,34.0,0,29.0,0.0,81,59,70.0
566,2016-07-23,19:34:00.000Z,-121.82376540000001,37.32382383,HURAN DR,TULLY RD,0,1,1,HURAN DR & TULLY RD,35,6000,15,6250,39.5,0,35.0,0.0,82,60,71.0
567,2016-07-24,03:00:00.000Z,-121.6888507,37.16744225,LIVE OAK AV,MONTEREY RD,1,0,0,2640' north of LIVE OAK AV & MONTEREY RD,45,10240,103,39950,47.0,0,42.0,0.0,82,60,71.0
568,2016-07-24,21:22:00.000Z,-121.85365159999998,37.33274106,MCLAUGHLIN AV,STORY RD,0,1,1,MCLAUGHLIN AV & STORY RD,35,8200,197,17650,36.3,0,32.5,0.0,82,60,71.0
569,2016-07-27,08:07:00.000Z,-121.84766699999999,37.30796347,SENTER RD,TULLY RD,0,1,2,SENTER RD & TULLY RD,30,3900,23,6250,32.5,0,29.5,0.0,82,58,70.0
570,2016-07-30,19:55:00.000Z,-121.83652179999999,37.31517733,MCLAUGHLIN AV,TULLY RD,1,0,0,125' north of MCLAUGHLIN AV & TULLY RD,35,8000,75,8050,41.0,0,37.0,0.0,83,58,70.5
571,2016-07-30,13:55:00.000Z,-121.82590619999999,37.32237618,KING RD,TULLY RD,0,1,1,KING RD & TULLY RD,35,5400,38,11050,39.3,0,34.7,0.0,83,58,70.5
572,2016-08-03,04:55:00.000Z,-121.8514743,37.3341986,FELIPE AV,STORY RD,1,0,2,FELIPE AV & STORY RD,35,8200,197,17650,36.3,0,32.5,0.0,83,59,71.0
573,2016-08-03,00:45:00.000Z,-121.91943490000001,37.31070663,COLLEGE DR,FRUITDALE AV,0,1,0,COLLEGE DR & FRUITDALE AV,30,850,7,8250,31.0,0,28.0,0.0,83,59,71.0
574,2016-08-04,12:56:00.000Z,-121.86737020000001,37.37977263,BERRYESSA RD,FLICKINGER AV,0,1,1,50' west of BERRYESSA RD & FLICKINGER AV,40,5400,14,10000,42.5,0,38.5,0.0,82,59,70.5
575,2016-08-05,02:09:00.000Z,-121.81515790000002,37.29138388,HONEYDALE CT,YERBA BUENA RD,0,1,1,HONEYDALE CT & YERBA BUENA RD,40,3750,7,10250,43.0,0,39.0,0.0,82,58,70.0
576,2016-08-06,06:37:00.000Z,-121.8740384,37.36374547,DOT WY,MABURY RD,0,2,0,DOT WY & MABURY RD,40,6650,32,12400,41.5,0,38.0,0.0,83,59,71.0
577,2016-08-07,15:30:00.000Z,-121.9093102,37.30096186,MINNESOTA AV,WEAVER DR,0,1,0,348' west of MINNESOTA AV & WEAVER DR,30,8200,37,11250,34.5,0,31.0,0.0,84,60,72.0
578,2016-08-09,23:03:00.000Z,-121.82702240000002,37.28682289,EZIE ST,SENTER RD,0,1,0,EZIE ST & SENTER RD,30,1850,17,9025,34.0,0,31.0,0.0,83,60,71.5
579,2016-08-14,20:18:00.000Z,-121.91405800000001,37.27919962,CURTNER AV,HERITAGE DR,0,1,2,243' west of CURTNER AV & HERITAGE DR,35,10250,82,17700,39.0,0,35.3,0.0,82,59,70.5
580,2016-08-15,13:11:00.000Z,-121.8225077,37.35981405,WESTBORO DR,WHITE RD,0,1,2,WESTBORO DR & WHITE RD,30,2400,11,3500,36.0,0,30.0,0.0,82,59,70.5
581,2016-08-16,14:36:00.000Z,-121.8701071,37.31257391,MONTEREY RD,SAN JOSE AV,0,1,2,MONTEREY RD & SAN JOSE AV,25,3000,31,6350,30.5,0,27.5,0.0,83,58,70.5
582,2016-08-24,19:34:00.000Z,-121.8605739,37.38656307,BERRYESSA RD,CAPITOL AV,0,1,2,BERRYESSA RD & CAPITOL AV,35,5800,27,13150,39.7,0,35.3,0.0,82,58,70.0
583,2016-08-27,03:35:00.000Z,-121.73641699999999,37.20113363,BAILEY AV,SANTA TERESA BL,0,1,0,BAILEY AV & SANTA TERESA BL,50,13100,22,6500,55.5,0,48.5,0.0,84,58,71.0
584,2016-08-28,21:16:00.000Z,-121.8673274,37.22135797,BOSE LN,CAMDEN AV,2,1,0,BOSE LN & CAMDEN AV,35,1600,13,15800,36.0,0,33.0,0.0,85,59,72.0
585,2016-08-28,22:30:00.000Z,-121.86656780000001,37.34297332,SAN ANTONIO ST,TWENTY SECOND ST,0,1,0,SAN ANTONIO ST & TWENTY SECOND ST,35,4000,43,11400,37.0,0,34.0,0.0,85,59,72.0
586,2016-08-28,14:05:00.000Z,-121.89916240000001,37.35539566,FIFTH ST,HEDDING ST,0,1,0,FIFTH ST & HEDDING ST,25,800,12,5100,34.0,1,25.0,0.0,85,59,72.0
587,2016-09-02,18:47:00.000Z,-121.83387179999998,37.32688807,CUNNINGHAM AV,PANAMA AV,0,1,1,92' east of CUNNINGHAM AV & PANAMA AV,35,3520,9,4100,38.5,0,35.0,0.0,84,58,71.0
588,2016-09-05,23:48:00.000Z,-121.88008729999999,37.29232976,ALMADEN RD,CURTNER AV,0,1,0,ALMADEN RD & CURTNER AV,40,7150,199,30600,42.0,0,38.0,0.0,83,58,70.5
589,2016-09-05,21:33:00.000Z,-121.9135149,37.28990566,GATON DR,MERIDIAN AV,0,1,0,116' south of GATON DR & MERIDIAN AV,35,7300,54,24050,39.5,0,37.0,0.0,83,58,70.5
590,2016-09-05,17:33:00.000Z,-121.9045531,37.31158955,GLEN EYRIE AV,GLEN EYRIE WY,0,1,2,287' west of GLEN EYRIE AV & GLEN EYRIE WY,25,2600,8,3500,31.0,1,25.0,0.0,83,58,70.5
591,2016-09-11,20:03:00.000Z,-121.8304301,37.33394838,DARWIN WY,OCALA AV,0,1,1,436' west of DARWIN WY & OCALA AV,25,4050,15,4300,29.0,0,26.0,0.0,82,57,69.5
592,2016-09-11,00:58:00.000Z,-121.83276869999999,37.36360087,ALUM ROCK AV,PLEASANTRIDGE AV,0,1,0,ALUM ROCK AV & PLEASANTRIDGE AV,30,8658,110,23950,34.0,0,30.0,0.0,82,57,69.5
593,2016-09-12,21:04:00.000Z,-121.88215749999999,37.3421895,ST JOHN ST,TENTH ST,0,1,2,ST JOHN ST & TENTH ST,20,3250,41,5500,23.0,0,18.0,0.0,81,57,69.0
594,2016-09-14,23:30:00.000Z,-121.91362360000001,37.30093592,ISABEL DR,MERIDIAN AV,0,2,0,ISABEL DR & MERIDIAN AV,30,8200,37,11250,34.5,0,31.0,0.0,79,58,68.5
595,2016-09-14,18:45:00.000Z,-121.8332983,37.34767178,ANGIE AV,JACKSON AV,0,1,0,ANGIE AV & JACKSON AV,35,8350,140,20900,38.0,0,33.7,0.0,79,58,68.5
596,2016-09-15,23:11:00.000Z,-121.92329270000002,37.31070177,FRUITDALE AV,LEIGH AV,0,1,1,FRUITDALE AV & LEIGH AV,35,5200,68,12150,37.5,0,33.5,0.0,78,57,67.5
597,2016-09-20,00:22:00.000Z,-121.82590619999999,37.32237618,KING RD,TULLY RD,1,0,1,KING RD & TULLY RD,35,5400,38,11050,39.3,0,34.7,0.0,83,56,69.5
598,2016-09-20,06:38:00.000Z,-121.9138693,37.31079261,FRUITDALE AV,MERIDIAN AV,0,1,1,FRUITDALE AV & MERIDIAN AV,35,5200,68,12150,37.5,0,33.5,0.0,83,56,69.5
599,2016-09-22,18:39:00.000Z,-121.830919,37.25877661,CHYNOWETH AV,SNELL AV,0,1,0,CHYNOWETH AV & SNELL AV,40,6000,21,9750,43.5,0,39.0,0.02,82,57,69.5
600,2016-09-24,20:34:00.000Z,-121.8746165,37.26357132,BRANHAM LN,THOUSAND OAKS DR,0,1,2,BRANHAM LN & THOUSAND OAKS DR,40,5290,19,21000,43.0,0,40.3,0.02,80,57,68.5
601,2016-09-29,16:45:00.000Z,-121.881557,37.32406234,FIRST ST,VIRGINIA ST,0,1,0,FIRST ST & VIRGINIA ST,30,2000,47,17000,33.0,0,30.0,0.0,80,56,68.0
602,2016-09-30,23:44:00.000Z,-121.88606270000001,37.32894173,BALBACH ST,MARKET ST,0,1,1,BALBACH ST & MARKET ST,25,3900,95,24300,30.0,0,25.5,0.02,79,56,67.5
603,2016-10-02,00:57:00.000Z,-121.81276899999999,37.33125379999999,CAPITOL EX,TULLY RD,1,0,1,100' south of CAPITOL EX & TULLY RD,40,4100,47,27400,44.0,0,40.0,0.01,77,56,66.5
604,2016-10-02,02:45:00.000Z,-121.77938780000001,37.27664891,HAWKSTONE WY,SILVER CREEK VALLEY RD,1,0,0,150' north of HAWKSTONE WY & SILVER CREEK VALLEY RD,35,2000,0,1250,39.0,0,34.0,0.01,77,56,66.5
605,2016-10-03,16:02:00.000Z,-121.85829820000001,37.30073865,MONTEREY RD,TULLY RD,0,1,0,430' north of MONTEREY RD & TULLY RD,40,1400,46,35400,45.0,0,40.0,0.0,78,54,66.0
606,2016-10-06,21:41:00.000Z,-121.90090579999999,37.32235976,AUZERAIS AV,DRAKE ST,1,0,1,AUZERAIS AV & DRAKE ST,25,5950,34,5250,28.5,0,24.5,0.0,78,55,66.5
607,2016-10-07,06:14:00.000Z,-121.9209388,37.39117242,JUNCTION AV,TRIMBLE RD,0,1,0,JUNCTION AV & TRIMBLE RD,40,9600,10,8850,40.3,0,37.3,0.01,78,55,66.5
608,2016-10-08,22:40:00.000Z,-121.8280348,37.36583671,ALUM ROCK AV,WHITE RD,0,1,1,173' south of ALUM ROCK AV & WHITE RD,30,8658,110,23950,34.0,0,30.0,0.0,78,54,66.0
609,2016-10-12,21:20:00.000Z,-121.8889217,37.2756889,FOXWORTHY AV,LANSFORD AV,0,1,1,185' east of FOXWORTHY AV & LANSFORD AV,25,4350,8,2200,31.0,0,26.5,0.04,76,53,64.5
610,2016-10-13,17:37:00.000Z,-121.87307549999998,37.37379548,BERRYESSA RD,LUNDY AV,0,1,1,BERRYESSA RD & LUNDY AV,40,12600,56,15950,43.5,0,39.3,0.09,76,53,64.5
611,2016-10-14,06:30:00.000Z,-121.8309213,37.26169248,OBERT DR,SNELL AV,0,1,0,90' south of OBERT DR & SNELL AV,40,6000,21,9750,43.5,0,39.0,0.0,77,53,65.0
612,2016-10-15,18:17:00.000Z,-121.96974479999999,37.31593842,MOORPARK AV,REBECCA WY,0,1,0,51' west of MOORPARK AV & REBECCA WY,40,7500,32,13550,44.5,0,41.5,0.02,75,52,63.5
613,2016-10-15,18:22:00.000Z,-121.81130859999999,37.33979386,CUNNINGHAM AV,CUNNINGHAM CT,0,1,0,CUNNINGHAM AV & CUNNINGHAM CT,35,21367,165,20950,39.5,0,36.0,0.02,75,52,63.5
614,2016-10-17,00:10:00.000Z,-121.80845359999998,37.32386015,CAPITOL EX,QUIMBY RD,0,2,0,CAPITOL EX & QUIMBY RD,35,4082,80,17100,39.5,0,35.5,0.01,76,52,64.0
615,2016-10-18,09:05:00.000Z,-121.85465590000001,37.27452407,BLUEFIELD DR,CAPITOL EX,0,1,0,BLUEFIELD DR & CAPITOL EX,25,1000,3,3950,31.0,1,27.0,0.0,75,52,63.5
616,2016-10-19,08:13:00.000Z,-121.9135149,37.28990566,GATON DR,MERIDIAN AV,0,1,0,GATON DR & MERIDIAN AV,35,7300,54,24050,39.5,0,37.0,0.05,74,53,63.5
617,2016-10-20,09:00:00.000Z,-121.9500675,37.30904683,WILLIAMS RD,WINCHESTER BL,0,1,1,WILLIAMS RD & WINCHESTER BL,35,12800,45,7300,39.3,0,35.7,0.04,74,53,63.5
618,2016-10-21,06:35:00.000Z,-121.9209388,37.39117242,JUNCTION AV,TRIMBLE RD,0,1,0,JUNCTION AV & TRIMBLE RD,40,9600,10,8850,40.3,0,37.3,0.02,73,53,63.0
619,2016-10-23,01:34:00.000Z,-121.8954762,37.33384667,ALMADEN BL,SANTA CLARA ST,0,1,0,ALMADEN BL & SANTA CLARA ST,30,4300,22,13100,33.5,0,29.0,0.05,73,53,63.0
620,2016-10-25,17:27:00.000Z,-121.9310773,37.32340008,LASWELL AV,SAN CARLOS ST,1,0,0,180' south of LASWELL AV & SAN CARLOS ST,35,9250,144,23300,37.0,0,32.7,0.03,72,53,62.5
621,2016-10-27,19:23:00.000Z,-121.90097990000001,37.32819804,MONTGOMERY ST,OTTERSON ST,0,1,0,210' south of MONTGOMERY ST & OTTERSON ST,25,8166,47,8750,29.0,0,25.7,0.03,72,51,61.5
622,2016-10-28,06:20:00.000Z,-121.9039309,37.36972415,QUEENS LN,ROGERS AV,0,1,1,QUEENS LN & ROGERS AV,30,1150,1,2800,34.0,0,30.0,0.03,71,51,61.0
623,2016-10-29,17:38:00.000Z,-121.85244420000001,37.29472253,MONTEREY RD,UMBARGER RD,1,0,1,51' west of MONTEREY RD & UMBARGER RD,35,4000,12,7150,38.0,0,34.0,0.08,69,51,60.0
624,2016-10-30,00:15:00.000Z,-121.8753283,37.25082169,ALMADEN EX,BLOSSOM HILL RD,0,1,0,ALMADEN EX & BLOSSOM HILL RD,40,10000,106,16600,41.3,0,37.7,0.05,67,51,59.0
625,2016-10-30,22:26:00.000Z,-121.8430265,37.37008225,CAPITOL AV,MCKEE RD,0,1,0,590' east of CAPITOL AV & MCKEE RD,35,18700,76,21150,40.0,0,36.0,0.05,67,51,59.0
626,2016-10-31,02:04:00.000Z,-121.8817689,37.33008612,FOURTH ST,WILLIAM ST,0,1,2,FOURTH ST & WILLIAM ST,25,1500,21,6350,26.0,0,23.0,0.02,69,50,59.5
627,2016-11-01,16:30:00.000Z,-121.7659172,37.3223535,MURILLO AV,ROSE TERRASSE ,1,0,0,87' south of MURILLO AV & ROSE TERRASSE ,35,2900,0,1150,39.0,0,35.0,0.0,71,48,59.5
628,2016-11-04,10:05:00.000Z,-121.9052229,37.36153995,FOURTH ST,ROSEMARY ST,0,1,0,FOURTH ST & ROSEMARY ST,25,1865,1,1600,25.0,0,22.0,0.0,70,49,59.5
629,2016-11-04,07:01:00.000Z,-121.8755926,37.36271984,MABURY RD,TAYLOR ST,0,1,0,MABURY RD & TAYLOR ST,40,6650,32,12400,41.5,0,38.0,0.0,70,49,59.5
630,2016-11-05,07:11:00.000Z,-121.8483835,37.36643634,MCKEE RD,SINCLAIR FR,0,1,1,MCKEE RD & SINCLAIR FR,35,8200,197,17650,36.3,0,32.5,0.0,69,48,58.5
631,2016-11-10,16:33:00.000Z,-121.8874142,37.3376749,FOURTH ST,SANTA CLARA ST,1,0,1,FOURTH ST & SANTA CLARA ST,30,7200,46,7250,35.0,0,30.5,0.13,66,49,57.5
632,2016-11-11,11:46:00.000Z,-121.8665969,37.30002578,CURTNER AV,LITTLE ORCHARD ST,1,1,1,CURTNER AV & LITTLE ORCHARD ST,40,4100,17,9100,39.7,0,36.0,0.08,66,47,56.5
633,2016-11-11,12:06:00.000Z,-121.87539450000001,37.33310655,TENTH ST,WILLIAM ST,0,1,0,110' south of TENTH ST & WILLIAM ST,35,3700,10,11750,39.0,0,34.5,0.08,66,47,56.5
634,2016-11-11,20:13:00.000Z,-121.801923,37.312421,ABORN RD,NIEMAN BL,0,1,0,ABORN RD & NIEMAN BL,40,10990,71,25800,43.7,0,39.3,0.08,66,47,56.5
635,2016-11-11,06:10:00.000Z,-121.92663,37.31069601,FRUITDALE AV,SHERMAN OAKS DR,0,1,1,175' east of FRUITDALE AV & SHERMAN OAKS DR,35,5200,68,12150,37.5,0,33.5,0.08,66,47,56.5
